"","cve","nombre","CVE","NOM_MUN"
"4370","15083","Temamatla","15025","Chalco"
"4371","15083","Temamatla","15050","Juchitepec"
"4372","15083","Temamatla","15089","Tenango del Aire"
"4373","15083","Temamatla","15103","Tlalmanalco"
"4374","15084","Temascalapa","13069","Tizayuca"
"4375","15084","Temascalapa","13075","Tolcayuca"
"4376","15084","Temascalapa","13066","Villa de Tezontepec"
"4377","15084","Temascalapa","15016","Axapusco"
"4378","15084","Temascalapa","15075","San Martín de las Pirámides"
"4379","15084","Temascalapa","15081","Tecámac"
"4380","15084","Temascalapa","15092","Teotihuacán"
"4381","15089","Tenango del Aire","15017","Ayapango"
"4382","15089","Tenango del Aire","15025","Chalco"
"4383","15089","Tenango del Aire","15050","Juchitepec"
"4384","15089","Tenango del Aire","15083","Temamatla"
"4385","15089","Tenango del Aire","15103","Tlalmanalco"
"4386","15091","Teoloyucan","15095","Tepotzotlán"
"4387","15091","Teoloyucan","15023","Coyotepec"
"4388","15091","Teoloyucan","15024","Cuautitlán"
"4389","15091","Teoloyucan","15120","Zumpango"
"4390","15092","Teotihuacán","15002","Acolman"
"4391","15092","Teotihuacán","15065","Otumba"
"4392","15092","Teotihuacán","15075","San Martín de las Pirámides"
"4393","15092","Teotihuacán","15081","Tecámac"
"4394","15092","Teotihuacán","15084","Temascalapa"
"4395","15092","Teotihuacán","15093","Tepetlaoxtoc"
"4396","15093","Tepetlaoxtoc","15002","Acolman"
"4397","15093","Tepetlaoxtoc","15028","Chiautla"
"4398","15093","Tepetlaoxtoc","15065","Otumba"
"4399","15093","Tepetlaoxtoc","15069","Papalotla"
"4400","15093","Tepetlaoxtoc","15075","San Martín de las Pirámides"
"4401","15093","Tepetlaoxtoc","15092","Teotihuacán"
"4402","15093","Tepetlaoxtoc","15099","Texcoco"
"4403","15093","Tepetlaoxtoc","21180","Tlahuapan"
"4404","15093","Tepetlaoxtoc","29006","Calpulalpan"
"4405","15094","Tepetlixpa","15017","Ayapango"
"4406","15094","Tepetlixpa","15050","Juchitepec"
"4407","15094","Tepetlixpa","15068","Ozumba"
"4408","15094","Tepetlixpa","17002","Atlatlahucan"
"4409","15094","Tepetlixpa","17027","Totolapan"
"4410","15096","Tequixquiac","13013","Atotonilco de Tula"
"4411","15096","Tequixquiac","15010","Apaxco"
"4412","15096","Tequixquiac","15035","Huehuetoca"
"4413","15096","Tequixquiac","15036","Hueypoxtla"
"4414","15096","Tequixquiac","15120","Zumpango"
"4415","15099","Texcoco","15011","Atenco"
"4416","15099","Texcoco","15028","Chiautla"
"4417","15099","Texcoco","15029","Chicoloapan"
"4418","15099","Texcoco","15030","Chiconcuac"
"4419","15099","Texcoco","15031","Chimalhuacán"
"4420","15099","Texcoco","15033","Ecatepec de Morelos"
"4421","15099","Texcoco","15039","Ixtapaluca"
"4422","15099","Texcoco","15058","Nezahualcóyotl"
"4423","15099","Texcoco","15069","Papalotla"
"4424","15099","Texcoco","15093","Tepetlaoxtoc"
"4425","15099","Texcoco","21180","Tlahuapan"
"4426","15099","Texcoco","29006","Calpulalpan"
"4427","15100","Tezoyuca","15002","Acolman"
"4428","15100","Tezoyuca","15011","Atenco"
"4429","15100","Tezoyuca","15028","Chiautla"
"4430","15103","Tlalmanalco","15009","Amecameca"
"4431","15103","Tlalmanalco","15017","Ayapango"
"4432","15103","Tlalmanalco","15022","Cocotitlán"
"4433","15103","Tlalmanalco","15025","Chalco"
"4434","15103","Tlalmanalco","15039","Ixtapaluca"
"4435","15103","Tlalmanalco","15083","Temamatla"
"4436","15103","Tlalmanalco","15089","Tenango del Aire"
"4437","15103","Tlalmanalco","21074","Huejotzingo"
"4438","15103","Tlalmanalco","21143","San Salvador el Verde"
"4439","15103","Tlalmanalco","21180","Tlahuapan"
"4440","15104","Tlalnepantla de Baz","09002","Azcapotzalco"
"4441","15104","Tlalnepantla de Baz","09005","Gustavo A. Madero"
"4442","15104","Tlalnepantla de Baz","15013","Atizapán de Zaragoza"
"4443","15104","Tlalnepantla de Baz","15033","Ecatepec de Morelos"
"4444","15104","Tlalnepantla de Baz","15057","Naucalpan de Juárez"
"4445","15104","Tlalnepantla de Baz","15121","Cuautitlán Izcalli"
"4446","15104","Tlalnepantla de Baz","15109","Tultitlán"
"4447","15108","Tultepec","15020","Coacalco de Berriozábal"
"4448","15108","Tultepec","15024","Cuautitlán"
"4449","15108","Tultepec","15053","Melchor Ocampo"
"4450","15108","Tultepec","15059","Nextlalpan"
"4451","15108","Tultepec","15109","Tultitlán"
"4452","15120","Zumpango","13069","Tizayuca"
"4453","15120","Zumpango","15023","Coyotepec"
"4454","15120","Zumpango","15024","Cuautitlán"
"4455","15120","Zumpango","15035","Huehuetoca"
"4456","15120","Zumpango","15036","Hueypoxtla"
"4457","15120","Zumpango","15044","Jaltenco"
"4458","15120","Zumpango","15059","Nextlalpan"
"4459","15120","Zumpango","15081","Tecámac"
"4460","15120","Zumpango","15091","Teoloyucan"
"4461","15120","Zumpango","15096","Tequixquiac"
"4462","15121","Cuautitlán Izcalli","15060","Nicolás Romero"
"4463","15121","Cuautitlán Izcalli","15095","Tepotzotlán"
"4464","15121","Cuautitlán Izcalli","15013","Atizapán de Zaragoza"
"4465","15121","Cuautitlán Izcalli","15024","Cuautitlán"
"4466","15121","Cuautitlán Izcalli","15104","Tlalnepantla de Baz"
"4467","15121","Cuautitlán Izcalli","15109","Tultitlán"
"4468","15122","Valle de Chalco Solidaridad","09007","Iztapalapa"
"4469","15122","Valle de Chalco Solidaridad","15025","Chalco"
"4470","15122","Valle de Chalco Solidaridad","15039","Ixtapaluca"
"4471","15122","Valle de Chalco Solidaridad","15070","La Paz"
"4472","15122","Valle de Chalco Solidaridad","09011","Tláhuac"
"4473","15125","Tonanitla","15033","Ecatepec de Morelos"
"4474","15125","Tonanitla","15044","Jaltenco"
"4475","15125","Tonanitla","15059","Nextlalpan"
"4476","15125","Tonanitla","15081","Tecámac"
"4477","15125","Tonanitla","15109","Tultitlán"
"4478","15109","Tultitlán","09005","Gustavo A. Madero"
"4479","15109","Tultitlán","15020","Coacalco de Berriozábal"
"4480","15109","Tultitlán","15024","Cuautitlán"
"4481","15109","Tultitlán","15033","Ecatepec de Morelos"
"4482","15109","Tultitlán","15044","Jaltenco"
"4483","15109","Tultitlán","15059","Nextlalpan"
"4484","15109","Tultitlán","15104","Tlalnepantla de Baz"
"4485","15109","Tultitlán","15108","Tultepec"
"4486","15109","Tultitlán","15121","Cuautitlán Izcalli"
"4487","15109","Tultitlán","15125","Tonanitla"
"4488","16108","Zamora","16085","Tangancícuaro"
"4489","16108","Zamora","16084","Tangamandapio"
"4490","16108","Zamora","16043","Jacona"
"4491","16108","Zamora","16094","Tlazazalca"
"4492","16108","Zamora","16023","Chavinda"
"4493","16108","Zamora","16042","Ixtlán"
"4494","16108","Zamora","16030","Ecuandureo"
"4495","16085","Tangancícuaro","16108","Zamora"
"4496","16085","Tangancícuaro","16075","Los Reyes"
"4497","16085","Tangancícuaro","16021","Charapan"
"4498","16085","Tangancícuaro","16025","Chilchota"
"4499","16085","Tangancícuaro","16070","Purépero"
"4500","16085","Tangancícuaro","16084","Tangamandapio"
"4501","16085","Tangancícuaro","16043","Jacona"
"4502","16085","Tangancícuaro","16094","Tlazazalca"
"4503","16052","Lázaro Cárdenas","12068","La Unión de Isidoro Montes de Oca"
"4504","16052","Lázaro Cárdenas","16008","Aquila"
"4505","16052","Lázaro Cárdenas","16010","Arteaga"
"4506","16008","Aquila","16052","Lázaro Cárdenas"
"4507","16008","Aquila","16010","Arteaga"
"4508","16008","Aquila","16014","Coahuayana"
"4509","16008","Aquila","16026","Chinicuila"
"4510","16008","Aquila","16015","Coalcomán de Vázquez Pallares"
"4511","16010","Arteaga","12016","Coahuayutla de José María Izazaga"
"4512","16010","Arteaga","12068","La Unión de Isidoro Montes de Oca"
"4513","16010","Arteaga","16052","Lázaro Cárdenas"
"4514","16010","Arteaga","16008","Aquila"
"4515","16010","Arteaga","16096","Tumbiscatío"
"4516","16010","Arteaga","16029","Churumuco"
"4517","16010","Arteaga","16015","Coalcomán de Vázquez Pallares"
"4518","16010","Arteaga","16035","La Huacana"
"4519","16096","Tumbiscatío","16010","Arteaga"
"4520","16096","Tumbiscatío","16015","Coalcomán de Vázquez Pallares"
"4521","16096","Tumbiscatío","16002","Aguililla"
"4522","16096","Tumbiscatío","16035","La Huacana"
"4523","16096","Tumbiscatío","16006","Apatzingán"
"4524","16077","San Lucas","12027","Cutzamala de Pinzón"
"4525","16077","San Lucas","12022","Coyuca de Catalán"
"4526","16077","San Lucas","12050","Pungarabato"
"4527","16077","San Lucas","16038","Huetamo"
"4528","16077","San Lucas","16092","Tiquicheo de Nicolás Romero"
"4529","16014","Coahuayana","06002","Colima"
"4530","16014","Coahuayana","06006","Ixtlahuacán"
"4531","16014","Coahuayana","06009","Tecomán"
"4532","16014","Coahuayana","16008","Aquila"
"4533","16014","Coahuayana","16026","Chinicuila"
"4534","16038","Huetamo","12022","Coyuca de Catalán"
"4535","16038","Huetamo","12073","Zirándaro"
"4536","16038","Huetamo","16077","San Lucas"
"4537","16038","Huetamo","16029","Churumuco"
"4538","16038","Huetamo","16097","Turicato"
"4539","16038","Huetamo","16013","Carácuaro"
"4540","16038","Huetamo","16092","Tiquicheo de Nicolás Romero"
"4541","16029","Churumuco","12016","Coahuayutla de José María Izazaga"
"4542","16029","Churumuco","12073","Zirándaro"
"4543","16029","Churumuco","16010","Arteaga"
"4544","16029","Churumuco","16038","Huetamo"
"4545","16029","Churumuco","16035","La Huacana"
"4546","16029","Churumuco","16097","Turicato"
"4547","16026","Chinicuila","06002","Colima"
"4548","16026","Chinicuila","14065","Pihuamo"
"4549","16026","Chinicuila","16008","Aquila"
"4550","16026","Chinicuila","16014","Coahuayana"
"4551","16026","Chinicuila","16015","Coalcomán de Vázquez Pallares"
"4552","16015","Coalcomán de Vázquez Pallares","14065","Pihuamo"
"4553","16015","Coalcomán de Vázquez Pallares","14087","Tecalitlán"
"4554","16015","Coalcomán de Vázquez Pallares","16008","Aquila"
"4555","16015","Coalcomán de Vázquez Pallares","16010","Arteaga"
"4556","16015","Coalcomán de Vázquez Pallares","16096","Tumbiscatío"
"4557","16015","Coalcomán de Vázquez Pallares","16026","Chinicuila"
"4558","16015","Coalcomán de Vázquez Pallares","16002","Aguililla"
"4559","16015","Coalcomán de Vázquez Pallares","16089","Tepalcatepec"
"4560","16002","Aguililla","16096","Tumbiscatío"
"4561","16002","Aguililla","16015","Coalcomán de Vázquez Pallares"
"4562","16002","Aguililla","16089","Tepalcatepec"
"4563","16002","Aguililla","16006","Apatzingán"
"4564","16002","Aguililla","16012","Buenavista"
"4565","16035","La Huacana","16010","Arteaga"
"4566","16035","La Huacana","16096","Tumbiscatío"
"4567","16035","La Huacana","16029","Churumuco"
"4568","16035","La Huacana","16055","Múgica"
"4569","16035","La Huacana","16097","Turicato"
"4570","16035","La Huacana","16006","Apatzingán"
"4571","16035","La Huacana","16064","Parácuaro"
"4572","16035","La Huacana","16059","Nuevo Urecho"
"4573","16035","La Huacana","16033","Gabriel Zamora"
"4574","16035","La Huacana","16009","Ario"
"4575","16055","Múgica","16035","La Huacana"
"4576","16055","Múgica","16064","Parácuaro"
"4577","16055","Múgica","16033","Gabriel Zamora"
"4578","16097","Turicato","16038","Huetamo"
"4579","16097","Turicato","16029","Churumuco"
"4580","16097","Turicato","16035","La Huacana"
"4581","16097","Turicato","16013","Carácuaro"
"4582","16097","Turicato","16057","Nocupétaro"
"4583","16097","Turicato","16009","Ario"
"4584","16097","Turicato","16082","Tacámbaro"
"4585","16013","Carácuaro","16038","Huetamo"
"4586","16013","Carácuaro","16097","Turicato"
"4587","16013","Carácuaro","16057","Nocupétaro"
"4588","16013","Carácuaro","16092","Tiquicheo de Nicolás Romero"
"4589","16013","Carácuaro","16049","Madero"
"4590","16089","Tepalcatepec","14049","Jilotlán de los Dolores"
"4591","16089","Tepalcatepec","14087","Tecalitlán"
"4592","16089","Tepalcatepec","16015","Coalcomán de Vázquez Pallares"
"4593","16089","Tepalcatepec","16002","Aguililla"
"4594","16089","Tepalcatepec","16012","Buenavista"
"4595","16006","Apatzingán","16096","Tumbiscatío"
"4596","16006","Apatzingán","16002","Aguililla"
"4597","16006","Apatzingán","16035","La Huacana"
"4598","16006","Apatzingán","16064","Parácuaro"
"4599","16006","Apatzingán","16012","Buenavista"
"4600","16006","Apatzingán","16083","Tancítaro"
"4601","16064","Parácuaro","16035","La Huacana"
"4602","16064","Parácuaro","16055","Múgica"
"4603","16064","Parácuaro","16006","Apatzingán"
"4604","16064","Parácuaro","16033","Gabriel Zamora"
"4605","16064","Parácuaro","16083","Tancítaro"
"4606","16064","Parácuaro","16102","Uruapan"
"4607","16057","Nocupétaro","16097","Turicato"
"4608","16057","Nocupétaro","16013","Carácuaro"
"4609","16057","Nocupétaro","16082","Tacámbaro"
"4610","16057","Nocupétaro","16049","Madero"
"4611","16059","Nuevo Urecho","16035","La Huacana"
"4612","16059","Nuevo Urecho","16033","Gabriel Zamora"
"4613","16059","Nuevo Urecho","16009","Ario"
"4614","16059","Nuevo Urecho","16087","Taretan"
"4615","16059","Nuevo Urecho","16102","Uruapan"
"4616","16033","Gabriel Zamora","16035","La Huacana"
"4617","16033","Gabriel Zamora","16055","Múgica"
"4618","16033","Gabriel Zamora","16064","Parácuaro"
"4619","16033","Gabriel Zamora","16059","Nuevo Urecho"
"4620","16033","Gabriel Zamora","16102","Uruapan"
"4621","16009","Ario","16035","La Huacana"
"4622","16009","Ario","16097","Turicato"
"4623","16009","Ario","16059","Nuevo Urecho"
"4624","16009","Ario","16087","Taretan"
"4625","16009","Ario","16082","Tacámbaro"
"4626","16009","Ario","16079","Salvador Escalante"
"4627","16081","Susupuato","15041","Ixtapan del Oro"
"4628","16081","Susupuato","15066","Otzoloapan"
"4629","16081","Susupuato","15078","Santo Tomás"
"4630","16081","Susupuato","15123","Luvianos"
"4631","16081","Susupuato","16046","Juárez"
"4632","16081","Susupuato","16099","Tuzantla"
"4633","16081","Susupuato","16112","Zitácuaro"
"4634","16092","Tiquicheo de Nicolás Romero","15123","Luvianos"
"4635","16092","Tiquicheo de Nicolás Romero","12027","Cutzamala de Pinzón"
"4636","16092","Tiquicheo de Nicolás Romero","16077","San Lucas"
"4637","16092","Tiquicheo de Nicolás Romero","16038","Huetamo"
"4638","16092","Tiquicheo de Nicolás Romero","16013","Carácuaro"
"4639","16092","Tiquicheo de Nicolás Romero","16099","Tuzantla"
"4640","16092","Tiquicheo de Nicolás Romero","16049","Madero"
"4641","16092","Tiquicheo de Nicolás Romero","16101","Tzitzio"
"4642","16046","Juárez","16081","Susupuato"
"4643","16046","Juárez","16099","Tuzantla"
"4644","16046","Juárez","16047","Jungapeo"
"4645","16046","Juárez","16112","Zitácuaro"
"4646","16087","Taretan","16059","Nuevo Urecho"
"4647","16087","Taretan","16009","Ario"
"4648","16087","Taretan","16079","Salvador Escalante"
"4649","16087","Taretan","16111","Ziracuaretiro"
"4650","16087","Taretan","16102","Uruapan"
"4651","16012","Buenavista","14049","Jilotlán de los Dolores"
"4652","16012","Buenavista","16002","Aguililla"
"4653","16012","Buenavista","16089","Tepalcatepec"
"4654","16012","Buenavista","16006","Apatzingán"
"4655","16012","Buenavista","16083","Tancítaro"
"4656","16012","Buenavista","16068","Peribán"
"4657","16082","Tacámbaro","16097","Turicato"
"4658","16082","Tacámbaro","16057","Nocupétaro"
"4659","16082","Tacámbaro","16009","Ario"
"4660","16082","Tacámbaro","16079","Salvador Escalante"
"4661","16082","Tacámbaro","16049","Madero"
"4662","16082","Tacámbaro","16001","Acuitzio"
"4663","16082","Tacámbaro","16066","Pátzcuaro"
"4664","16099","Tuzantla","15123","Luvianos"
"4665","16099","Tuzantla","16081","Susupuato"
"4666","16099","Tuzantla","16092","Tiquicheo de Nicolás Romero"
"4667","16099","Tuzantla","16046","Juárez"
"4668","16099","Tuzantla","16047","Jungapeo"
"4669","16099","Tuzantla","16101","Tzitzio"
"4670","16099","Tuzantla","16034","Hidalgo"
"4671","16079","Salvador Escalante","16009","Ario"
"4672","16079","Salvador Escalante","16087","Taretan"
"4673","16079","Salvador Escalante","16082","Tacámbaro"
"4674","16079","Salvador Escalante","16111","Ziracuaretiro"
"4675","16079","Salvador Escalante","16066","Pátzcuaro"
"4676","16079","Salvador Escalante","16090","Tingambato"
"4677","16111","Ziracuaretiro","16087","Taretan"
"4678","16111","Ziracuaretiro","16079","Salvador Escalante"
"4679","16111","Ziracuaretiro","16090","Tingambato"
"4680","16111","Ziracuaretiro","16102","Uruapan"
"4681","16058","Nuevo Parangaricutiro","16083","Tancítaro"
"4682","16058","Nuevo Parangaricutiro","16102","Uruapan"
"4683","16083","Tancítaro","16006","Apatzingán"
"4684","16083","Tancítaro","16064","Parácuaro"
"4685","16083","Tancítaro","16012","Buenavista"
"4686","16083","Tancítaro","16058","Nuevo Parangaricutiro"
"4687","16083","Tancítaro","16068","Peribán"
"4688","16083","Tancítaro","16102","Uruapan"
"4689","16047","Jungapeo","16046","Juárez"
"4690","16047","Jungapeo","16099","Tuzantla"
"4691","16047","Jungapeo","16112","Zitácuaro"
"4692","16047","Jungapeo","16098","Tuxpan"
"4693","16047","Jungapeo","16034","Hidalgo"
"4694","16049","Madero","16013","Carácuaro"
"4695","16049","Madero","16057","Nocupétaro"
"4696","16049","Madero","16092","Tiquicheo de Nicolás Romero"
"4697","16049","Madero","16082","Tacámbaro"
"4698","16049","Madero","16001","Acuitzio"
"4699","16049","Madero","16101","Tzitzio"
"4700","16049","Madero","16053","Morelia"
"4701","16001","Acuitzio","16082","Tacámbaro"
"4702","16001","Acuitzio","16049","Madero"
"4703","16001","Acuitzio","16066","Pátzcuaro"
"4704","16001","Acuitzio","16053","Morelia"
"4705","16112","Zitácuaro","15032","Donato Guerra"
"4706","16112","Zitácuaro","15041","Ixtapan del Oro"
"4707","16112","Zitácuaro","15111","Villa de Allende"
"4708","16112","Zitácuaro","15124","San José del Rincón"
"4709","16112","Zitácuaro","16081","Susupuato"
"4710","16112","Zitácuaro","16046","Juárez"
"4711","16112","Zitácuaro","16047","Jungapeo"
"4712","16112","Zitácuaro","16061","Ocampo"
"4713","16112","Zitácuaro","16098","Tuxpan"
"4714","16039","Huiramba","16066","Pátzcuaro"
"4715","16039","Huiramba","16048","Lagunillas"
"4716","16039","Huiramba","16100","Tzintzuntzan"
"4717","16039","Huiramba","16053","Morelia"
"4718","16066","Pátzcuaro","16082","Tacámbaro"
"4719","16066","Pátzcuaro","16079","Salvador Escalante"
